PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2025-08-01	2025-10-31	90	zip code	2	18533	false	Zip Code: 44142		Ohio	OH	All Residential	-1	220000	-0.05355990536	0	229950	0.008995173322	0.09526077638	176.257042347	-0.03710935859	-0.03813406565	176.105299721	-0.03388042276	-0.003626343247	44	-0.1538461538	-0.1020408163	44	-0.06382978723	-0.2413793103	46	0.02222222222	-0.2068965517	20	0.25	0	NA	NA	NA	7	1	-5	1.002233245	-0.005165454248	-0.01315123875	0.4318181818	-0.01048951049	-0.07838589981	NA	NA	NA	0.6818181818	-0.0415860735	-0.02507836991	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2015-08-01	2015-10-31	90	zip code	2	18509	false	Zip Code: 44118		Ohio	OH	All Residential	-1	115000	0.0004349717268	-0.1782779564	119000	-0.04417670683	-0.048	65.539112051	0.00979857236	-0.1425676168	71.015228426	0.02217692529	-0.02859775419	165	-0.1494845361	0.1956521739	157	-0.1277777778	0.1544117647	237	-0.06692913386	0.1617647059	374	-0.03608247423	0	NA	NA	NA	85	14	-21.5	0.9395353393	-0.004122771965	-0.001001068033	0.1212121212	-0.01796313652	0.03425559947	NA	NA	NA	0.178343949	0.02834394904	0.178343949	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-09-01	2021-11-30	90	zip code	2	18511	false	Zip Code: 44120		Ohio	OH	All Residential	-1	123500	-0.2108626198	-0.1766666667	89500	-0.1041041041	-0.1049910499	67.895516304	-0.1691600523	-0.05529428848	53.285968028	-0.1357984822	-0.1225577265	122	-0.03937007874	0.2323232323	125	-0.1071428571	-0.08088235294	135	-0.1176470588	0.04651162791	113	-0.096	0.02727272727	NA	NA	NA	40	6	-8.5	0.9737197758	-0.01617214911	0.0006770796177	0.3032786885	-0.04317800439	0.050753436	NA	NA	NA	0.36	-0.04714285714	-0.1179411765	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-11-01	2019-01-31	90	zip code	2	18524	false	Zip Code: 44133		Ohio	OH	All Residential	-1	167900	-0.1667493797	-0.05087620124	194900	0.1374379924	0.3926402287	95.241613071	-0.02228685581	-0.0247487173	106.968254147	0.09847316888	0.1212460831	83	-0.1170212766	-0.1170212766	89	-0.05319148936	0.07228915663	63	-0.25	-0.1710526316	86	-0.05494505495	0.075	NA	NA	NA	53	7	1	0.9627309219	-0.001817015797	-0.009932324858	0.1686746988	0.03037682645	0.0516534222	NA	NA	NA	0.3370786517	-0.02462347597	-0.06051170976	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2017-09-01	2017-11-30	90	zip code	2	18502	false	Zip Code: 44111		Ohio	OH	All Residential	-1	85000	-0.03078677309	0.25	79900	-0.00125	0.06675567423	65.370231862	-0.05902849732	0.1901425718	60.487444609	-0.06662052002	0.08089990294	139	-0.1366459627	0.188034188	167	-0.02906976744	0.4152542373	161	-0.1785714286	0.2384615385	149	-0.06875	0	NA	NA	NA	44	3	-14	0.9631514831	-0.009540216566	-0.0001100505954	0.2949640288	-0.03422851781	0.1154768493	NA	NA	NA	0.3532934132	-0.0594972845	0.0227849386	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-03-01	2018-05-31	90	zip code	2	18513	false	Zip Code: 44122		Ohio	OH	All Residential	-1	236500	-0.01252609603	0.1397590361	247000	0.008369054909	0.02279550301	103.943246519	0.02442249972	0.06469644872	111.349985863	0.03125370881	0.01384162129	148	0.3214285714	-0.01333333333	208	0.1304347826	0.009708737864	228	0.14	-0.03389830508	220	0.06796116505	-0.1235059761	NA	NA	NA	69.5	-29	-8.5	0.9667199089	0.002236262792	0.01029165571	0.1351351351	0.04584942085	0.0218018018	NA	NA	NA	0.4326923077	0.008779264214	0.09774085138	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-04-01	2021-06-30	90	zip code	2	18447	false	Zip Code: 44040		Ohio	OH	All Residential	-1	605000	0.3188010899	0.21	539500	-0.1191836735	0.0738455414	178.799489144	0.1667411447	0.2951648322	171.948338942	-0.03442267958	0.1863755899	21	0.05	0.2352941176	25	-0.07407407407	-0.03846153846	32	0.1428571429	1	29	0.2608695652	0.2608695652	NA	NA	NA	42	1	-69	0.9849332321	0.01877762304	0.04087282741	0.2380952381	0.0880952381	0.1792717087	NA	NA	NA	0.6	-0.02962962963	0.2923076923	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-09-01	2025-11-30	90	zip code	2	18531	false	Zip Code: 44140		Ohio	OH	All Residential	-1	390000	0.01298701299	0.07883817427	380000	-0.03773107116	-0.05	257.02811245	0.03858240746	0.1528641531	241.909385113	-0.01683733416	0.03607457474	57	-0.1230769231	0.3255813953	61	-0.07575757576	0.4523809524	63	-0.1	0.575	26	-0.2777777778	0.1818181818	NA	NA	NA	6	0	-1.5	1.026562908	0.0001831318819	0.006898689693	0.5964912281	-0.00350877193	0.01509587923	NA	NA	NA	0.737704918	-0.01987083954	0.02341920375	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-02-01	2019-04-30	90	zip code	2	18504	false	Zip Code: 44113		Ohio	OH	All Residential	-1	193500	-0.01275510204	-0.04444444444	264500	-0.02000741015	-0.02000741015	145.892857143	0.005618622449	0.05334642857	179.884672872	0.005586342977	-0.04486832885	50	0.4705882353	0	91	0.1234567901	0.1666666667	132	0.2222222222	0.3894736842	176	0.09316770186	0.3037037037	NA	NA	NA	92	9.5	22.5	0.9516154022	-0.002760513502	0.006051116571	0.16	0.01294117647	0.04	NA	NA	NA	0.2527472527	0.05521638855	-0.01648351648	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-05-01	2025-07-31	90	zip code	2	18522	false	Zip Code: 44131		Ohio	OH	All Residential	-1	330250	0.0007575757576	0.04542576765	329900	0	0.01507692308	190.812233618	0.04026567972	0.01565006726	192.209636872	0	0.04649391252	60	0.09090909091	-0.1780821918	72	0.125	-0.1219512195	86	0.1025641026	-0.01149425287	33	-0.02941176471	0.2222222222	NA	NA	NA	17	7	5	1.001308316	-0.0005593364609	-0.01917738249	0.4833333333	-0.06212121212	-0.1194063927	NA	NA	NA	0.6527777778	-0.08159722222	-0.04234417344	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-12-01	2023-02-28	90	zip code	2	18513	false	Zip Code: 44122		Ohio	OH	All Residential	-1	257000	0	-0.07802690583	315000	0.0243902439	0.1454545455	128.108515448	0.03948508684	-0.03615792001	159.329140461	0.02044816359	0.1989517607	73	0.01388888889	-0.2551020408	91	-0.01086956522	-0.05208333333	83	0.1527777778	-0.05681818182	57	-0.06557377049	-0.1492537313	NA	NA	NA	52	6	10	0.9658226288	-0.004385316166	-0.0247052377	0.2465753425	0.02435312024	-0.1411797596	NA	NA	NA	0.3956043956	0.04777830865	-0.08356227106	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2022-05-01	2022-07-31	90	zip code	2	18500	false	Zip Code: 44109		Ohio	OH	All Residential	-1	130000	0	0.08333333333	128750	-0.008852963818	0.05749486653	90.731164556	0.07531064058	0.179068813	85.638998682	-0.0185026064	0.09036477076	138	-0.02127659574	-0.1481481481	191	0.01058201058	-0.005208333333	231	0.01762114537	0.01315789474	122	0.00826446281	0.08928571429	NA	NA	NA	17.5	0.5	-3.5	1.011802604	-0.001057837161	0.004821245608	0.5072463768	0.01788467468	-0.01127214171	NA	NA	NA	0.6963350785	-0.01265963046	0.01404341187	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2012-11-01	2013-01-31	90	zip code	2	18469	false	Zip Code: 44070		Ohio	OH	All Residential	-1	109900	-0.03596491228	0.04666666667	109000	-0.02678571429	-0.06357388316	69.045918219	-0.02989551779	0.05944883374	64.056603774	0.02772384388	-0.0905229841	71	-0.1744186047	-0.06578947368	71	-0.1647058824	-0.05333333333	97	0.02105263158	0.3108108108	220	0.06796116505	-0.009009009009	NA	NA	NA	118	-7	-13	0.9392910673	0.00422106378	0.007424192061	0.1549295775	0.0386505077	0.07598220904	NA	NA	NA	0	-0.01176470588	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-10-01	2020-12-31	90	zip code	2	18502	false	Zip Code: 44111		Ohio	OH	All Residential	-1	116250	-0.03125	0.2046632124	115000	-0.03926482874	0.0962821735	89.820359281	-0.006127522703	0.1668777589	88.99068394	-0.02021778296	0.1315293101	194	0.04864864865	0.4160583942	183	-0.1244019139	0.4076923077	150	-0.2021276596	0.3513513514	75	-0.2268041237	-0.03846153846	NA	NA	NA	30	6	-13	0.9937301802	-0.008017154437	0.02595542965	0.5103092784	-0.01401504597	0.2475355557	NA	NA	NA	0.5519125683	-0.09402044605	0.1211433375	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-12-01	2024-02-29	90	zip code	2	18535	false	Zip Code: 44144		Ohio	OH	All Residential	-1	170000	0	0.1147540984	177000	0.0445559162	0.1606557377	127.450980392	0.006988934188	-0.006400517114	137.438276418	0	0.08402020836	41	-0.1632653061	-0.18	47	0	-0.1132075472	36	-0.1428571429	-0.3076923077	14	-0.125	-0.4166666667	NA	NA	NA	18	3	-14.5	0.9821109824	-0.008636529064	-0.008197979621	0.3658536585	-0.1035340966	-0.01414634146	NA	NA	NA	0.5319148936	0.04255319149	0.02248093135	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-05-01	2014-07-31	90	zip code	2	18525	false	Zip Code: 44134		Ohio	OH	All Residential	-1	91250	0.0798816568	0.05797101449	96500	-0.035	0.02659574468	72.811447811	0.05387809276	0.05148842993	75.80293481	-0.02521218178	0.03672591405	164	0.1468531469	0.09333333333	162	0.1489361702	0.1020408163	215	0.01895734597	-0.06926406926	286	0.07924528302	-0.08038585209	NA	NA	NA	84.5	-0.5	-19.5	0.9657957984	0.0001781331568	0.01497506716	0.1829268293	-0.02686338052	0.0562601626	NA	NA	NA	0	-0.007092198582	-0.006802721088	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-09-01	2025-11-30	90	zip code	2	18506	false	Zip Code: 44115		Ohio	OH	All Residential	-1	165000	NA	-0.04041872637	189900	NA	0.08576329331	138.422818792	NA	-0.3169645654	185.947445334	NA	0.0220222551	1	NA	-0.8333333333	2	NA	-0.7142857143	6	NA	1	8	NA	0.6	NA	NA	NA	38	NA	-28.5	0.8254127064	NA	-0.1670404456	0	NA	-0.1666666667	NA	NA	NA	0.5	NA	0.3571428571	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2023-02-01	2023-04-30	90	zip code	2	18509	false	Zip Code: 44118		Ohio	OH	All Residential	-1	209500	0.05408805031	0.02195121951	235000	-0.04081632653	0.04444444444	123.429084381	0.1074256814	0.04771199532	130.50149222	-0.01079868897	0.05899522182	137	0.1610169492	-0.2430939227	220	0.2087912088	-0.1164658635	210	0.3125	-0.16	102	0.1333333333	-0.1052631579	NA	NA	NA	41	-3.5	10	0.9770336294	0.001698610217	-0.03432274797	0.3503649635	0.03680564147	-0.1192482962	NA	NA	NA	0.6090909091	0.153046953	-0.08970427163	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-04-01	2014-06-30	90	zip code	2	18520	false	Zip Code: 44129		Ohio	OH	All Residential	-1	80500	0.15	0.01898734177	89900	0	-0.04817363684	63.978269233	0.09768430499	0.05240501777	72.951563	-0.002964871137	0.01236753853	78	0.01298701299	-0.2427184466	75	0.01351351351	-0.2424242424	152	0.1094890511	-0.1111111111	197	0.1129943503	-0.1397379913	NA	NA	NA	88.5	-1.5	-14.5	0.9484981696	-0.005429715738	-0.01248861918	0.1666666667	0.02380952381	-0.03721682848	NA	NA	NA	0.01333333333	-0.0001801801802	0.003232323232	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-04-01	2014-06-30	90	zip code	2	18535	false	Zip Code: 44144		Ohio	OH	All Residential	-1	73490	-0.02013333333	0.1306153846	79900	0.06675567423	0.1430615165	66.72008547	0.02862013496	0.2543376068	68.573607933	0.04780472921	0.1703646398	47	0.06818181818	-0.1132075472	47	0.06818181818	-0.09615384615	83	0.09210526316	-0.2169811321	109	0.0380952381	-0.1985294118	NA	NA	NA	101	-18	10	0.9617430299	0.003379954815	-0.0002321827978	0.2127659574	-0.03723404255	-0.01364913689	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-01-01	2020-03-31	90	zip code	2	18447	false	Zip Code: 44040		Ohio	OH	All Residential	-1	339000	-0.09599879467	-0.1928571429	539000	0	0.03157894737	116.149934922	0.05664529927	-0.08522908397	144.064397032	-0.07432352254	0.06437734023	12	0.5	0.7142857143	15	0.07142857143	0	19	0.2666666667	-0.2692307692	34	0.1333333333	-0.3928571429	NA	NA	NA	70.5	-97	-135.5	0.9334729358	-0.004651283628	0.01248109047	0.1666666667	0.04166666667	0.1666666667	NA	NA	NA	0.4666666667	0.0380952381	0.3333333333	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-11-01	2020-01-31	90	zip code	2	18522	false	Zip Code: 44131		Ohio	OH	All Residential	-1	201200	-0.0419047619	0.08113917249	215000	0.06199061497	-0.04444444444	122.632848329	-0.01218818857	0.1800783805	124.727668845	-0.0132736356	0.0373184459	66	-0.1851851852	0.2452830189	71	-0.05333333333	0.3396226415	51	-0.05555555556	0.3783783784	47	-0.1132075472	-0.1296296296	NA	NA	NA	58	-3	-11	0.965634778	-0.0003390379003	0.008527409501	0.1515151515	-0.03367003367	0.03830760435	NA	NA	NA	0.323943662	0.05727699531	0.1541323412	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-10-01	2025-12-31	90	zip code	2	18539	false	Zip Code: 44149		Ohio	OH	All Residential	-1	335000	-0.04285714286	-0.04558404558	369900	0.04197183099	0.1561181435	168.269230769	-0.06852343059	0.02932762358	175.366639478	0.01322947254	0.04150539533	65	-0.1095890411	0.4130434783	62	-0.1014492754	0.55	45	-0.4	0.40625	28	-0.3	0.4736842105	NA	NA	NA	31	9	16.5	0.9881524312	-0.00452854745	-0.01032123942	0.3076923077	-0.0210748156	-0.0618729097	NA	NA	NA	0.4516129032	-0.09911173446	-0.09838709677	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2015-06-01	2015-08-31	90	zip code	2	18539	false	Zip Code: 44149		Ohio	OH	All Residential	-1	203000	-0.01035953687	0.05045278137	209000	-0.1255230126	0.01951219512	89.928762003	-0.01538224784	-0.03336225542	93.394176445	-0.05360567869	0.002191354929	115	0.09523809524	0.25	120	-0.1366906475	0.3043478261	114	-0.1798561151	0.008849557522	141	-0.01398601399	-0.0472972973	NA	NA	NA	57	2	-28.5	0.9622871514	-0.003094724671	-0.008599743632	0.1043478261	-0.009937888199	0.00652173913	NA	NA	NA	0.2416666667	0.01864508393	0.2307971014	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-09-01	2019-11-30	90	zip code	2	18495	false	Zip Code: 44104		Ohio	OH	All Residential	-1	15001	0	-0.1666111111	36950	0.2420168067	0.08997050147	8.45410628	-0.1433172303	-0.4002256595	22.991363327	0.09896101032	-0.01531275352	13	0	0.625	18	0.125	0.8	32	-0.1111111111	0.8823529412	32	0	0.3913043478	NA	NA	NA	79	0	-22.5	0.8899297108	-0.03269401406	-0.03751564347	0.07692307692	0	-0.1730769231	NA	NA	NA	0.2777777778	0.02777777778	0.1777777778	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-01-01	2014-03-31	90	zip code	2	18518	false	Zip Code: 44127		Ohio	OH	All Residential	-1	5562.5	-0.4954648526	-0.4144736842	10450	-0.2113207547	0.1	4.76539371	0.1170082857	-0.4883472016	15.447135587	0.2574803348	0.4012804527	2	-0.3333333333	1	2	-0.3333333333	1	8	-0.2727272727	-0.1111111111	17	0.0625	-0.3928571429	NA	NA	NA	141	73	109	1.01146789	0.1121839927	0.01146788991	0.5	0.1666666667	0.5	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-06-01	2025-08-31	90	zip code	2	18511	false	Zip Code: 44120		Ohio	OH	All Residential	-1	159500	-0.01846153846	0.595	130000	0.04	0.04	88.379611021	0	0.3848123844	81.309970797	0.03051107542	0.09399393021	140	-0.05405405405	-0.07284768212	176	-0.05882352941	-0.06382978723	184	-0.06598984772	-0.06598984772	165	-0.0782122905	0.1956521739	NA	NA	NA	31	7	-4.5	0.9811630725	-0.01291063038	0.005627941894	0.3428571429	-0.1030888031	0.03159886471	NA	NA	NA	0.3806818182	-0.0631684492	-0.06612669246	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2019-02-01	2019-04-30	90	zip code	2	18515	false	Zip Code: 44124		Ohio	OH	All Residential	-1	155250	0.07068965517	0.1547043511	165400	-0.02648616833	0.1034022682	100	0	0.05454545455	107.090103397	-0.03533304839	0.03026042853	167	0.3149606299	-0.07222222222	247	0.2167487685	-0.1209964413	254	0.2893401015	-0.01930501931	238	0.1959798995	0.1121495327	NA	NA	NA	55.5	-20.5	-6.5	0.9736971516	0.01075124162	0.00458846441	0.1796407186	0.04578245085	-0.0370259481	NA	NA	NA	0.4291497976	0.05969166949	0.03413200398	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-12-01	2025-02-28	90	zip code	2	18434	false	Zip Code: 44017		Ohio	OH	All Residential	-1	237000	0.008510638298	0.156097561	229000	0.01777777778	0.01823032459	151.545778835	-0.03274208722	-0.01289214753	155.612244898	-0.007582224454	0.06487195865	33	-0.1315789474	-0.05714285714	34	-0.2093023256	-0.1904761905	31	-0.08823529412	-0.03125	9	0	-0.3571428571	NA	NA	NA	18	6	-4.5	1.009400479	0.002220125692	0.01776708687	0.5151515152	0.0677830941	0.08658008658	NA	NA	NA	0.6470588235	0.04240766074	0.02801120448	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-09-01	2016-11-30	90	zip code	2	18447	false	Zip Code: 44040		Ohio	OH	All Residential	-1	310250	0.002423263328	-0.119858156	441000	0.1108312343	-0.3979111202	142.782426778	0.01025995401	0.1660751951	139.328984157	-0.001828523839	-0.1945823826	16	0.1428571429	0.1428571429	18	-0.1428571429	0.2857142857	20	0	0.6666666667	46	-0.1929824561	0.15	NA	NA	NA	147	55	1.5	0.9095069322	-0.03391603836	-0.01770124495	0	-0.07142857143	0	NA	NA	NA	0.1111111111	0.06349206349	-0.1031746032	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2021-08-01	2021-10-31	90	zip code	2	18513	false	Zip Code: 44122		Ohio	OH	All Residential	-1	277500	-0.0826446281	0.1104441777	294450	0.09055555556	0.1782713085	135.380159664	-0.01106850706	0.2042772412	135.586149046	0.05757196256	0.1500832076	162	-0.03571428571	0.08724832215	149	-0.02614379085	-0.1767955801	140	-0.1616766467	-0.1411042945	91	-0.141509434	-0.3308823529	NA	NA	NA	34	8	-6.5	0.9975267001	-0.002931542016	0.01020786699	0.3456790123	-0.04122574956	0.05037699892	NA	NA	NA	0.4362416107	-0.1193139448	-0.01127220142	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-12-01	2015-02-28	90	zip code	2	18507	false	Zip Code: 44116		Ohio	OH	All Residential	-1	190000	0.02702702703	-0.09523809524	209000	0.1297297297	0.1617565314	107.946505603	0.00713887274	0.06659966277	124.355555556	0.002074418605	0.1447444902	67	-0.08219178082	-0.1298701299	64	-0.1232876712	-0.1688311688	91	0.09638554217	0.2816901408	138	0.04545454545	0.06153846154	NA	NA	NA	119	20	-1	0.9336397999	-0.01105221041	-0.001131965408	0.0447761194	-0.02371703128	-0.05911998449	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2024-10-01	2024-12-31	90	zip code	2	18498	false	Zip Code: 44107		Ohio	OH	All Residential	-1	324950	0.04485530547	0.1523049645	300000	3.333344444e-06	0.0752688172	191.280589214	0.02561751864	0.1172443369	191.123439788	0.006271295456	0.09825759916	174	-0.01136363636	0.04819277108	135	-0.2819148936	-0.05594405594	147	-0.2686567164	-0.03289473684	81	-0.1382978723	0.09459459459	NA	NA	NA	18.5	8	1	1.004642949	0.0002456226684	0.01066948689	0.4425287356	-0.03474399164	0.02686608503	NA	NA	NA	0.5851851852	-0.1116233255	0.04672364672	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-11-01	2017-01-31	90	zip code	2	18536	false	Zip Code: 44145		Ohio	OH	All Residential	-1	222000	0.03981264637	0.02068965517	227450	-0.001974550241	-0.1651679207	108.150438338	-0.05317352097	0.015026591	117.193605684	0.02567713717	-0.01275346003	99	-0.2016129032	-0.08333333333	90	-0.1818181818	-0.1743119266	106	-0.06194690265	0.08163265306	149	0.05673758865	-0.05095541401	NA	NA	NA	56	0	-45.5	0.9686984335	0.002281524748	0.01127444784	0.1313131313	0.01840990551	0.03872053872	NA	NA	NA	0.3	-0.05454545455	0.1256880734	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2018-12-01	2019-02-28	90	zip code	2	18517	false	Zip Code: 44126		Ohio	OH	All Residential	-1	163000	-0.05780346821	0.02354788069	179900	-0.0005555555556	0.02858776444	110.481586402	-0.06321048366	-0.01462368884	124.195906433	-0.03137372975	0.1034037935	43	-0.2321428571	-0.2950819672	56	0.07692307692	-0.1384615385	51	0.08510638298	0.08510638298	40	0.1428571429	-0.04761904762	NA	NA	NA	55	10	-3	0.9665748747	-0.008170920011	-0.01915621637	0.1860465116	-0.0103820598	-0.07624857034	NA	NA	NA	0.4107142857	0.06456043956	-0.02005494505	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-11-01	2026-01-31	90	zip code	2	18529	false	Zip Code: 44138		Ohio	OH	All Residential	-1	259000	-0.003846153846	-0.02631578947	239990	-0.05849352687	-0.03792343155	148.601398601	-0.06003553556	-0.05348191801	152.056056424	0.007771193916	-0.03230483934	83	-0.1782178218	0.5961538462	75	-0.07407407407	0.5306122449	55	-0.1791044776	0.1	29	0.03571428571	-0.03333333333	NA	NA	NA	29.5	3.5	6.5	0.9817961829	-0.003855741677	-0.008560796306	0.3253012048	-0.04103542884	-0.04008341057	NA	NA	NA	0.52	-0.02320987654	0.0506122449	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-02-01	2016-04-30	90	zip code	2	18534	false	Zip Code: 44143		Ohio	OH	All Residential	-1	155000	0.1106851494	0.08963093146	184900	0.01370614035	0.2544097693	80.643611912	0.05452432477	0.0153421573	95.416931891	0.04913403785	0.203112708	83	0.1216216216	0.1216216216	138	0.1596638655	0.1129032258	123	0.06034482759	-0.0390625	158	-0.0125	-0.1123595506	NA	NA	NA	118	-5.5	-21.5	0.9603334243	0.002080287715	0.008802628581	0.156626506	0.02149137089	0.0350048844	NA	NA	NA	0.2391304348	0.02064303982	0.06171107994	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-05-01	2020-07-31	90	zip code	2	18447	false	Zip Code: 44040		Ohio	OH	All Residential	-1	489094	-0.021812	0.5049046154	549900	0.09454617834	-0.134015748	137.936507937	-0.0008331958443	0.03896659905	147.997164126	0.02112194844	-0.06549340712	24	0.4117647059	0.09090909091	27	0.03846153846	0.8	21	0.3125	0.05	25	0.08695652174	-0.4318181818	NA	NA	NA	73	-38	-86	0.9588337579	0.01477335325	0.009903922375	0.125	0.06617647059	-0.01136363636	NA	NA	NA	0.3333333333	0.02564102564	0.2666666667	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2016-03-01	2016-05-31	90	zip code	2	18527	false	Zip Code: 44136		Ohio	OH	All Residential	-1	188250	-0.003968253968	-0.04924242424	199900	-0.09095043201	0.04550209205	90.28044564	0.02284577616	0.05983406682	95.927297206	-0.004646910182	0.02388555638	84	0.3333333333	0.2173913043	130	0.04838709677	0.08333333333	132	0.1092436975	0	109	-0.06837606838	-0.1209677419	NA	NA	NA	62	-31	-21	0.9711787649	0.006502763978	0.00923650682	0.1547619048	0.05952380952	0.09679089027	NA	NA	NA	0.4461538462	0.05905707196	0.1711538462	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2025-10-01	2025-12-31	90	zip code	2	18494	false	Zip Code: 44103		Ohio	OH	All Residential	-1	123125	-0.015	0.7589285714	99900	-0.02489019034	-0.0481181515	62.598691631	-0.03830867403	0.7902510393	51.867219917	-0.03660101286	-0.2356133954	32	0.1851851852	0.06666666667	46	-0.04166666667	0.2105263158	43	-0.14	0.075	40	-0.1111111111	0.1428571429	NA	NA	NA	38	0	6.5	0.9266826847	-0.01001796009	-0.006365244043	0.28125	-0.05208333333	0.04791666667	NA	NA	NA	0.2826086957	-0.02989130435	-0.05949656751	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2014-04-01	2014-06-30	90	zip code	2	18506	false	Zip Code: 44115		Ohio	OH	All Residential	-1	157500	0.08996539792	2.927680798	160900	0.4003481288	1.036708861	141.91273353	-0.0007201480492	4.039640141	126.517571885	0.4182300486	1.107558539	4	-0.4285714286	-0.3333333333	4	-0.4285714286	-0.3333333333	3	-0.5714285714	-0.4	8	-0.2	-0.1111111111	NA	NA	NA	173	2	92.5	0.913940758	-0.02883350359	0.1159005047	0.25	0.1071428571	0.08333333333	NA	NA	NA	0	0	0	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
2020-02-01	2020-04-30	90	zip code	2	18517	false	Zip Code: 44126		Ohio	OH	All Residential	-1	173500	-0.0467032967	-0.03557531962	179900	-0.02704164413	0	128.762391695	0.02955887985	0.04270141019	131.940872679	0.001694423957	0.1196074053	52	-0.03703703704	-0.1186440678	69	0.01470588235	-0.1153846154	70	0.07692307692	-0.09090909091	40	0.2121212121	-0.06976744186	NA	NA	NA	30	-13	-10	0.9725964289	0.006690631698	0.002525613825	0.2307692308	0.0641025641	-0.02346805737	NA	NA	NA	0.5942028986	0.02067348679	0.03010033445	Cleveland, OH	17460	2026-04-14 14:25:48.665 Z
